Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,true_label,anomaly_score,is_anomaly,top_feature
1,1.147443969,1.344270223,-0.78525169,0.332358079,0.990542738,0,0.054826755,0,Torque
2,-0.152452905,0.131054282,-0.550974913,0.282199756,-1.224663309,0,0.0982328,0,Torque
1,-1.352357712,-1.21696343,-0.796407727,1.27533456,1.634680666,1,97.511284,1,Tool wear
1,0.247515364,-0.273351032,-0.829875838,0.843972978,1.351888405,0,1.874328,0,Torque
1,-1.352357712,-1.21696343,1.992601523,-1.563626546,-0.957581729,0,0.03021824,0,Tool wear
1,1.397424137,0.400657824,-0.383634358,0.111661456,1.524705898,0,19.599411,0,Rotational speed
2,0.597487599,0.46805871,-0.065687304,0.111661456,-0.863317642,0,0.026628105,0,Torque
2,-0.552421174,-0.13854926,1.657920413,-1.724133181,-1.413191483,0,0.06822711,0,Rotational speed
2,1.29743207,0.333256939,0.017982974,-0.00871852,1.194781593,0,0.12004622,0,Torque
2,0.097527263,1.209468452,1.167054785,-1.152328294,1.194781593,0,0.334851,0,Torque
2,-0.852397376,-1.149562545,-0.891234042,0.80384632,1.14764955,0,0.1919656,0,Air temperature
1,0.547491565,0.535459596,-0.099155415,0.101629792,-0.140626307,0,0.031377975,0,Torque
1,-1.702329948,-1.621368744,0.73754736,-1.1222333,0.000769823,0,0.29870903,0,Tool wear
1,1.497416204,0.670261367,-1.002794412,0.422643062,0.110744592,1,93.171906,1,Air temperature
0,-1.802322015,-1.688769629,-0.757361598,1.285366224,-0.219179713,0,0.4189728,0,Tool wear
1,-0.002464804,0.333256939,0.374976158,-0.650745059,0.424958215,0,0.037417427,0,Torque
1,-0.602417208,0.400657824,1.473845802,-1.463309899,1.587548623,0,6.539453,0,Rotational speed
2,-0.802401343,-1.486566973,0.436334361,-0.841346688,1.0219641,0,0.095482044,0,Torque
2,0.147523296,0.872464024,-0.182825692,0.071534798,-0.156336988,0,0.009633602,0,Torque
2,-0.852397376,-0.475553688,-0.907968097,1.706696141,1.41473113,0,13.825099,0,Air temperature
0,-0.552421174,-0.542954574,-0.891234042,1.074701266,-0.030651539,0,0.21668093,0,Tool wear
2,1.197440003,0.063653396,-0.891234042,0.894131302,-0.014940858,1,98.20442,1,Air temperature
1,0.547491565,-0.273351032,-0.210715785,-0.389921778,0.75488252,0,0.05007061,0,Torque
1,0.847467767,0.46805871,-0.037797211,-0.018750184,-0.250601076,0,0.030738125,0,Torque
2,-0.202448939,0.400657824,0.525582657,-0.580523407,0.676329114,0,0.07196985,0,Torque
1,0.147523296,1.142067566,2.511357243,-1.774291504,0.205008679,0,0.11633819,0,Tool wear
2,-1.152373578,-0.677756345,0.542316713,-1.031948317,-1.193241946,0,0.01868668,0,Rotational speed
1,1.947380507,1.816076422,1.395753543,-1.563626546,0.864857288,0,0.02502872,0,Rotational speed
1,1.197440003,0.131054282,-0.774095653,1.375651206,1.053385463,0,7.880336,0,Rotational speed
1,-1.502345813,-1.419166087,0.313617954,-0.831315024,0.974832057,0,0.02638811,0,Torque
2,0.19751933,-0.205950146,0.815639619,-0.771125036,0.927700013,0,0.35989866,0,Torque
2,0.997455868,0.265856053,0.157433436,-0.359826784,0.09503391,0,0.093548745,0,Torque
1,1.147443969,1.142067566,-0.160513618,-0.129098496,0.519222302,0,0.01841568,0,Torque
2,-0.052460838,-0.273351032,-0.277652007,0.171851445,-0.816185598,0,0.010578918,0,Torque
1,-0.452429107,-0.071148375,0.263415788,-0.339763454,1.68181271,0,9.565728,0,Tool wear
2,0.097527263,0.131054282,-0.612333117,0.382516403,-0.84760696,0,0.06348675,0,Torque
2,-0.752405309,-0.677756345,1.128008655,-1.202486617,-1.366059439,0,0.04793712,0,Rotational speed
2,0.997455868,0.400657824,-0.818719801,2.057804405,-1.538876933,0,24.665482,0,Tool wear
2,1.697400339,1.883477308,0.464224454,-0.490238425,-0.014940858,0,0.037587658,0,Rotational speed
2,0.697479666,0.333256939,0.135121362,-0.00871852,-0.391997206,0,0.025908783,0,Torque
1,0.697479666,0.265856053,-0.573286987,0.974384619,0.000769823,0,0.26894802,0,Torque
1,-0.952389443,-1.486566973,-0.701581413,1.415777865,0.079323229,0,0.22066936,0,Tool wear
0,0.7474757,0.535459596,-0.361322284,-0.129098496,-0.784764236,0,0.016873656,0,Torque
1,-0.402433073,0.333256939,0.927199989,-1.052011647,-0.203469032,0,0.1085236,0,Tool wear
1,0.097527263,-0.13854926,0.101653251,-0.620650065,-1.397480802,0,0.04994777,0,Torque
2,-1.902314082,-1.823571401,-0.48961671,0.282199756,-1.523166251,0,0.034617867,0,Torque
2,0.7474757,0.400657824,0.55347275,-0.811251694,0.456379578,0,0.026743207,0,Torque
1,0.847467767,0.872464024,0.252259751,-0.119066831,0.377826172,0,0.025971973,0,Torque
2,1.097447935,0.400657824,-1.025106486,1.154954583,0.283562085,1,96.50509,1,Air temperature
2,-1.45234978,-1.486566973,-0.534240858,0.392548068,0.456379578,0,0.061891127,0,Torque
2,0.19751933,1.007265795,1.178210822,-1.27270827,0.126455273,0,0.08594425,0,Tool wear
1,-0.90239341,-1.21696343,-0.33901021,1.014511278,0.911989332,0,0.13961762,0,Torque
1,1.197440003,0.670261367,3.74967735,-2.466476367,1.493284536,0,14.028727,0,Rotational speed
2,0.347507431,0.535459596,-0.294386062,0.121693121,-0.58052538,0,0.022437146,0,Torque
0,0.697479666,0.333256939,-0.015485137,-0.00871852,1.461863173,0,0.012741354,0,Torque
1,-1.302361679,-1.082161659,-1.092042708,0.001313145,-0.737632192,0,0.35800236,0,Torque
1,-1.702329948,-1.688769629,-0.556552932,0.553054702,1.430441811,0,0.82875884,0,Torque
1,1.097447935,1.209468452,0.44191238,-0.399953442,0.786303883,0,0.03969207,0,Torque
1,-1.052381511,-1.688769629,0.352664084,-0.169225155,-1.366059439,0,0.06555448,0,Torque
1,2.197360675,2.422684393,0.168589473,-0.15919349,-1.523166251,0,0.05095012,0,Rotational speed
0,-0.152452905,-0.542954574,0.84910773,-1.232581611,1.493284536,0,3.148904,0,Torque
1,-0.35243704,-0.61035546,-0.04337523,-0.209351813,0.299272766,0,0.094214864,0,Torque
1,-0.252444973,-0.475553688,-0.087999378,0.151788115,1.14764955,0,0.08760401,0,Torque
2,-0.102456872,-0.273351032,-1.075308652,1.325492883,-0.203469032,0,0.09611763,0,Air temperature
1,-1.852318049,-1.958373172,-0.668113302,0.864036308,0.534932984,0,0.2854218,0,Tool wear
1,-0.302441006,-0.542954574,0.073763159,-0.259510137,-1.114688541,0,0.044771686,0,Torque
2,-0.502425141,0.198455168,0.536738694,-0.550428413,0.943410694,0,0.03468807,0,Torque
2,1.147443969,0.670261367,0.21879164,-0.650745059,0.786303883,0,0.061706834,0,Torque
1,-0.002464804,-0.071148375,-0.177247674,0.14175645,-0.533393337,0,0.056923524,0,Torque
1,-0.402433073,-1.014760773,-0.132623526,-0.018750184,0.519222302,0,0.06875582,0,Torque
1,0.247515364,1.276869337,-0.595599061,0.31229475,-1.444612845,0,0.07786178,0,Torque
2,2.147364642,2.287882621,-0.316698136,0.382516403,-1.051845816,0,0.034452952,0,Torque
2,-1.202369612,-1.149562545,-0.400368414,-0.32973179,-0.627657424,0,0.031967685,0,Torque
1,0.19751933,0.939864909,-1.281695337,1.556221171,-0.58052538,0,0.96903574,0,Tool wear
1,0.597487599,-0.071148375,2.483467151,-2.035114786,0.959121376,0,0.3140175,0,Torque
1,1.897384473,1.883477308,-0.534240858,0.071534798,0.582065027,0,0.24664713,0,Torque
1,1.797392406,1.54647288,3.509822555,-2.235748079,1.744655435,0,8.3598995,0,Tool wear
0,0.047531229,0.939864909,-0.11588947,0.693498008,-0.329154481,0,0.016118083,0,Tool wear
2,1.947380507,2.018279079,0.453068417,-0.339763454,-0.43912925,0,0.01569358,0,Torque
1,-0.502425141,-0.947359888,-0.612333117,-0.229415143,0.283562085,0,0.27328026,0,Tool wear
1,1.29743207,1.209468452,0.492114546,-0.821283359,-1.334638077,0,0.057710327,0,Rotational speed
2,-0.002464804,-0.340751917,-0.634645191,0.081566462,1.100517506,0,0.09988087,0,Torque
1,-1.302361679,-0.61035546,-0.33901021,0.984416284,0.660618433,0,0.12577184,0,Torque
1,-0.002464804,0.265856053,-0.188403711,0.492864714,0.393536853,0,0.046253122,0,Rotational speed
2,0.397503465,0.265856053,-1.398833725,2.408912669,-1.648851701,0,86.54182,1,Torque
2,0.297511397,0.131054282,-0.33901021,0.01134481,-1.617430338,0,0.028617363,0,Torque
1,0.547491565,0.131054282,-0.238605877,0.342389744,-0.84760696,0,0.028813275,0,Torque
0,-0.002464804,0.063653396,0.977402156,-1.132264964,-0.831896279,0,0.055170514,0,Rotational speed
0,-1.052381511,-1.553967858,0.44191238,-0.409985107,-0.250601076,0,0.044792775,0,Tool wear
2,-0.752405309,-0.205950146,-0.087999378,0.46276972,-0.391997206,0,0.03715717,0,Torque
2,-1.652333914,-1.419166087,1.869885116,-1.874608151,0.346404809,0,0.06670366,0,Rotational speed
1,1.897384473,1.748675537,0.213213621,0.131724786,0.409247534,0,0.019297825,0,Torque
2,0.097527263,-0.13854926,-0.288808044,-0.078940173,0.22071936,0,0.025048297,0,Torque
1,-0.552421174,0.265856053,1.116852618,-1.373024917,-1.224663309,0,0.045429554,0,Rotational speed
1,-1.902314082,-1.958373172,-0.528662839,0.673434679,1.351888405,0,0.12463814,0,Torque
1,-1.352357712,-0.879959002,-0.260917951,0.362453073,1.273334999,0,0.03855658,0,Torque
2,-0.702409275,-0.408152803,1.312083266,-1.25264494,0.723461158,0,0.23806524,0,Rotational speed
1,1.29743207,1.411671108,-0.221871822,-0.500270089,1.68181271,0,69.42358,0,Tool wear
1,-2.202290284,-2.564981142,0.408444269,-0.881473347,0.362115491,0,0.11817631,0,Torque
1,-0.202448939,0.670261367,0.084919196,-0.369858448,-0.721921511,0,0.04286285,0,Torque
1,-0.002464804,-0.475553688,-0.974904319,0.121693121,-0.062072901,0,0.15427388,0,Air temperature
1,-0.552421174,0.063653396,-0.807563764,0.272168091,1.116228187,0,0.14070287,0,Torque
1,0.097527263,1.007265795,-0.216293803,0.081566462,-1.428902164,0,0.010690121,0,Torque
2,1.197440003,1.276869337,-1.259383263,1.5762845,-0.093494264,0,9.91377,0,Process temperature
1,-1.252365645,-1.014760773,-0.517506802,0.191914774,-1.193241946,0,0.10063085,0,Torque
1,1.84738844,1.748675537,-0.796407727,0.412611397,0.440668896,0,0.12567754,0,Torque
1,-0.952389443,-0.947359888,-1.030684504,1.395714536,1.55612726,1,95.65656,1,Tool wear
1,0.247515364,-0.273351032,1.233991007,-0.941663335,1.650391348,0,2.4870212,0,Rotational speed
1,0.697479666,0.400657824,0.062607122,-0.319700125,0.802014564,0,0.05094645,0,Torque
1,1.197440003,0.670261367,-0.355744266,0.793814655,-0.454839931,0,0.25260466,0,Rotational speed
1,-0.252444973,-0.003747489,0.308039936,-0.490238425,-0.84760696,0,0.039689198,0,Torque
1,0.397503465,1.344270223,-0.344588229,-0.269541802,0.88056797,0,0.021974355,0,Torque
2,1.84738844,1.613873765,-0.361322284,-0.119066831,0.48780094,0,0.0380124,0,Torque
1,0.847467767,0.805063138,-0.099155415,-0.32973179,0.346404809,0,0.023776243,0,Torque
1,0.297511397,0.46805871,-0.550974913,1.25527123,1.446152492,0,3.0413504,0,Torque
1,1.697400339,1.07466668,0.140699381,0.191914774,0.456379578,0,0.24066703,0,Rotational speed
1,-1.402353746,-0.947359888,-0.963748282,1.044606272,-0.533393337,0,0.51206696,0,Air temperature
1,-0.002464804,1.007265795,0.347086065,-0.30966846,-1.146109903,0,0.018252734,0,Torque
2,1.147443969,1.007265795,-1.242649207,0.723593002,-1.63314102,0,16.618942,0,Process temperature
2,-1.002385477,-1.419166087,-0.679269339,1.10479626,0.456379578,0,0.052714646,0,Torque
2,0.997455868,0.333256939,1.585406172,-1.493404893,-0.329154481,0,0.09717325,0,Rotational speed
0,-0.502425141,0.063653396,-0.595599061,1.004479613,-0.989003091,0,0.21757041,0,Torque
2,-0.852397376,-1.553967858,0.352664084,-0.660776724,-0.030651539,0,0.04989074,0,Torque
2,-1.45234978,-1.419166087,0.391710213,-0.109035167,0.911989332,0,0.043956943,0,Torque
1,0.497495532,1.07466668,-0.550974913,0.332358079,0.362115491,0,0.056395587,0,Torque
2,1.897384473,2.018279079,1.395753543,-1.653911528,1.68181271,0,7.3319435,0,Tool wear
1,0.647483633,0.400657824,-0.573286987,0.422643062,-0.501971974,0,0.15490073,0,Torque
1,1.197440003,0.400657824,-0.523084821,0.031408139,0.849146607,0,1.7314223,0,Torque
1,-0.90239341,-0.879959002,-0.729471505,0.001313145,-1.554587614,0,0.15261926,0,Torque
0,0.347507431,0.198455168,-0.947014227,1.074701266,-1.50745557,0,0.78020084,0,Air temperature
2,0.397503465,0.535459596,-0.690425376,0.452738056,-0.329154481,0,0.111049004,0,Torque
1,-0.452429107,0.063653396,-0.684847357,0.121693121,1.210492274,0,0.15302941,0,Torque
2,1.147443969,0.670261367,-0.071265322,-0.229415143,0.990542738,0,0.09842039,0,Rotational speed
1,0.047531229,0.063653396,0.168589473,0.352421409,-1.428902164,0,0.014331466,0,Torque
2,-0.35243704,-0.61035546,-0.907968097,0.673434679,-0.926160366,0,0.18251038,0,Air temperature
1,-0.102456872,0.265856053,0.88815386,-1.172391623,-0.077783583,0,0.16552968,0,Rotational speed
1,-0.802401343,-1.284364316,0.33035201,-0.730998377,-0.219179713,0,0.024391446,0,Torque
1,0.19751933,-0.205950146,0.782171508,-0.991821659,0.440668896,0,0.45895264,0,Torque
1,-0.602417208,-0.13854926,-0.433836525,-0.058876843,0.519222302,0,0.18236023,0,Torque
2,0.697479666,0.46805871,-0.952592245,2.378817675,-0.250601076,1,91.33121,1,Torque
1,-1.002385477,-1.21696343,-1.064152615,1.887266105,1.477573855,1,79.97714,1,Air temperature
1,0.097527263,-0.205950146,1.29534921,-1.292771599,-0.062072901,0,0.13114604,0,Rotational speed
1,-1.502345813,-1.486566973,0.804483582,-0.771125036,1.399020449,0,0.14580762,0,Torque
1,-0.252444973,-0.475553688,-0.874499986,2.107962728,0.503511621,0,17.393208,0,Tool wear
1,1.347428103,1.479071994,-0.511928784,0.753687996,0.911989332,0,0.5463457,0,Process temperature
2,-0.702409275,0.063653396,-0.528662839,0.813877984,-1.083267178,0,0.30639005,0,Tool wear
2,0.297511397,-0.003747489,-0.33901021,-0.369858448,-0.203469032,0,0.047255024,0,Torque
2,-0.302441006,-0.61035546,-0.433836525,0.864036308,-0.596236062,0,0.043398753,0,Tool wear
1,-0.35243704,-0.475553688,-1.192447041,2.208279375,-0.957581729,0,15.053977,0,Torque
2,0.097527263,0.131054282,0.497692565,-0.971758329,-1.271795352,0,0.04349347,0,Rotational speed
1,0.947459834,0.737662252,-0.506350765,0.63330802,-1.476034208,0,0.3097608,0,Tool wear
1,1.697400339,1.142067566,-1.359787596,1.134891254,-0.894739004,1,97.493675,1,Air temperature
1,0.297511397,0.535459596,-0.032219193,-0.149161825,0.142165954,0,0.068133414,0,Torque
1,0.447499498,0.265856053,0.029139011,-0.399953442,0.629197071,0,0.07282621,0,Torque
1,0.097527263,-0.340751917,-0.679269339,0.111661456,0.330694128,0,0.088299744,0,Torque
1,-0.90239341,-0.812558117,-1.030684504,2.097931064,-1.193241946,0,8.130943,0,Tool wear
2,0.047531229,-0.273351032,0.464224454,-0.389921778,-1.020424453,0,0.024136025,0,Torque
1,-0.90239341,-0.205950146,0.257837769,-0.259510137,0.157876635,0,0.045621175,0,Torque
1,-0.35243704,-0.947359888,-0.567708969,0.813877984,-0.643368105,0,0.23953141,0,Tool wear
2,-1.002385477,-1.553967858,-0.288808044,0.131724786,0.817725245,0,0.045611802,0,Torque
1,1.797392406,1.54647288,0.430756343,-1.072074976,1.854630203,0,18.837458,0,Tool wear
1,-1.202369612,-1.082161659,-1.036262523,1.756854464,-0.3134438,0,0.12759246,0,Tool wear
2,-0.35243704,-0.61035546,0.341508047,-0.470175095,-0.879028323,0,0.03984411,0,Torque
2,1.697400339,1.883477308,-0.071265322,-0.921600006,-1.114688541,0,0.039346527,0,Rotational speed
2,0.847467767,-0.071148375,-0.456148599,-0.078940173,1.320467043,0,0.11458555,0,Torque
1,1.397424137,1.54647288,-0.193981729,0.031408139,1.508995217,0,0.6843479,0,Torque
1,0.19751933,-0.13854926,0.057029103,-0.109035167,0.660618433,0,0.2825383,0,Torque
1,0.347507431,1.613873765,-0.383634358,-0.139130161,-0.816185598,0,0.012563559,0,Torque
2,0.997455868,0.265856053,0.386132195,-0.690871718,-0.17204767,0,0.07565583,0,Rotational speed
1,-0.752405309,0.063653396,1.507313913,-1.112201635,-1.381770121,0,0.23698065,0,Rotational speed
0,-0.302441006,0.535459596,0.257837769,-0.861410018,0.644907752,0,0.036302,0,Torque
1,-0.752405309,0.131054282,0.765437453,-0.730998377,-1.413191483,0,0.03795707,0,Torque
1,-0.802401343,-0.542954574,0.854685749,-1.021916653,0.456379578,0,0.122603156,0,Torque
1,0.7474757,0.333256939,2.165520096,-1.764259839,0.644907752,0,0.120530486,0,Torque
0,1.447420171,1.54647288,-0.679269339,0.874067972,-1.287506034,0,0.050044917,0,Process temperature
1,-0.402433073,0.265856053,-0.372478321,0.332358079,-1.193241946,0,0.021312822,0,Torque
1,0.897463801,0.805063138,1.579828154,-1.383056581,1.508995217,0,0.49502096,0,Rotational speed
1,-0.952389443,-1.21696343,0.642721046,-0.791188365,-1.303216715,0,0.019391192,0,Torque
1,0.447499498,0.805063138,-1.036262523,2.04777274,0.48780094,0,1.9932514,0,Tool wear
2,0.297511397,-0.408152803,-0.595599061,0.422643062,-0.376286525,0,0.112603374,0,Torque
1,-0.90239341,-0.677756345,0.347086065,-0.420016772,-1.020424453,0,0.04688757,0,Torque
1,0.797471734,0.400657824,-0.60117708,-0.249478472,0.456379578,0,0.2564141,0,Torque
1,0.147523296,0.131054282,-0.260917951,1.235207901,-1.664562382,0,0.09786745,0,Tool wear
0,1.347428103,0.535459596,-1.471347966,1.506062847,-1.303216715,1,90.51372,1,Air temperature
2,1.447420171,0.737662252,2.159942078,-1.824449827,-0.784764236,0,0.081541926,0,Rotational speed
1,-1.302361679,-0.812558117,-0.366900303,0.623276355,0.927700013,0,0.07899774,0,Torque
0,-1.302361679,-1.149562545,-0.205137766,0.362453073,0.959121376,0,0.020054799,0,Torque
1,0.497495532,0.333256939,-1.237071189,1.094764595,-0.517682656,0,3.9553213,0,Air temperature
1,1.547412238,0.805063138,-0.484038691,1.295397889,-1.523166251,0,4.8211594,0,Rotational speed
1,-0.852397376,-0.475553688,-1.125510819,1.616411159,1.540416579,1,83.47534,1,Tool wear
1,-0.602417208,-0.273351032,2.031647652,-1.774291504,0.582065027,0,1.6810881,0,Rotational speed
2,1.097447935,0.737662252,1.055494415,-0.600586736,1.116228187,0,0.11571793,0,Torque
1,1.84738844,1.816076422,0.185323529,-0.279573466,1.320467043,0,0.025812624,0,Torque
1,-1.352357712,-0.947359888,-1.348631559,0.593181361,1.194781593,0,0.27158624,0,Air temperature
1,1.047451902,1.007265795,-0.528662839,0.492864714,-0.17204767,0,0.37133324,0,Tool wear
0,-1.252365645,-0.340751917,0.720813305,-1.212518282,2.074579739,0,4.94182,0,Tool wear
0,-1.202369612,-0.677756345,-1.030684504,1.566252835,-0.97329241,0,0.12420452,0,Air temperature
0,-0.752405309,-0.408152803,-0.679269339,0.121693121,0.739171839,0,0.14510286,0,Torque
1,1.397424137,0.737662252,0.062607122,-0.771125036,-0.501971974,0,0.04732643,0,Rotational speed
1,0.547491565,0.063653396,0.140699381,-0.319700125,-1.586008976,0,0.02533725,0,Torque
1,0.297511397,1.54647288,-0.037797211,-0.279573466,-0.84760696,0,0.022846835,0,Torque
1,-1.852318049,-1.756170515,-0.372478321,-0.00871852,-0.894739004,0,0.043600816,0,Torque
1,-0.552421174,-0.205950146,-0.735049524,0.191914774,1.55612726,0,23.744717,0,Torque
0,0.847467767,0.063653396,-0.428258506,-0.169225155,-0.926160366,0,0.036107954,0,Rotational speed
1,-1.152373578,-0.542954574,-0.82429782,0.452738056,0.802014564,0,0.09877463,0,Torque
1,0.397503465,0.400657824,-0.762939616,1.375651206,-0.234890394,0,0.51415426,0,Tool wear
1,-0.802401343,-1.21696343,0.363820121,-0.510301754,-1.523166251,0,0.044935763,0,Torque
1,1.647404305,0.872464024,-0.723893487,1.185049577,-1.444612845,0,3.479068,0,Rotational speed
2,-2.00230615,-2.2953776,-0.818719801,1.134891254,0.252140722,0,0.1250047,0,Torque
1,-0.152452905,-0.61035546,-0.355744266,0.001313145,0.236430041,0,0.031630512,0,Torque
2,1.197440003,0.131054282,-0.299964081,0.593181361,-0.910449685,0,1.0092188,0,Rotational speed
1,-1.302361679,-0.408152803,-1.354209577,1.235207901,-0.187758351,0,0.140334,0,Air temperature
2,-0.102456872,0.535459596,-0.422680488,0.352421409,0.75488252,0,0.027089054,0,Torque
1,0.397503465,0.333256939,-0.584443024,0.452738056,-0.297733119,0,0.29223323,0,Torque
0,1.147443969,0.131054282,-0.534240858,1.465936189,0.189297998,0,4.7873845,0,Rotational speed
1,0.147523296,1.007265795,0.692923212,-0.640713395,-1.098977859,0,0.06635184,0,Torque
1,0.097527263,-0.61035546,-0.333432192,0.703529673,-1.350348758,0,0.017915023,0,Tool wear
1,0.147523296,1.07466668,0.118387307,-0.229415143,-0.014940858,0,0.051797356,0,Tool wear
1,-0.302441006,0.535459596,0.464224454,-0.640713395,1.713234072,0,36.62599,0,Tool wear
